firm_id,tender_id,propensity_to_bribe,failure_lambda,eligible_loser,round,regime
T037_F3,37,0.5,0.2038877755511022,True,53,Post-reform
T037_F4,37,0.5,0.20434869739478956,True,53,Post-reform
T037_F5,37,0.5,0.20480961923847696,True,53,Post-reform
T038_F1,38,0.5,0.2052705410821643,False,53,Post-reform
T038_F2,38,0.5,0.2057314629258517,True,53,Post-reform
T038_F3,38,0.5002022716637873,0.20619238476953905,True,53,Post-reform
T038_F4,38,0.5,0.20665330661322645,True,53,Post-reform
T038_F5,38,0.5,0.20711422845691382,True,53,Post-reform
T039_F1,39,0.5,0.2075751503006012,True,53,Post-reform
T039_F2,39,0.49672507016593614,0.20803607214428857,True,53,Post-reform
T039_F3,39,0.5,0.20849699398797594,False,53,Post-reform
T039_F4,39,0.5,0.20895791583166332,True,53,Post-reform
T039_F5,39,0.5,0.2094188376753507,True,53,Post-reform
T040_F1,40,0.5,0.20987975951903806,False,53,Post-reform
T040_F2,40,0.4924012778874198,0.21034068136272543,True,53,Post-reform
T040_F3,40,0.5,0.21080160320641284,True,53,Post-reform
T040_F4,40,0.5,0.21126252505010018,True,53,Post-reform
T040_F5,40,0.5,0.21172344689378758,True,53,Post-reform
T041_F1,41,0.5,0.21218436873747493,True,53,Post-reform
T041_F2,41,0.5,0.21264529058116233,False,53,Post-reform
T041_F3,41,0.5,0.21310621242484967,True,53,Post-reform
T041_F4,41,0.48639022833163736,0.21356713426853707,True,53,Post-reform
T041_F5,41,0.5,0.21402805611222445,True,53,Post-reform
T042_F1,42,0.5,0.21448897795591182,False,53,Post-reform
T042_F2,42,0.5,0.2149498997995992,True,53,Post-reform
T042_F3,42,0.4829774099327041,0.21541082164328657,True,53,Post-reform
T042_F4,42,0.5,0.21587174348697394,True,53,Post-reform
T042_F5,42,0.5,0.2163326653306613,True,53,Post-reform
T043_F1,43,0.5,0.21679358717434868,False,53,Post-reform
T043_F2,43,0.5,0.21725450901803606,True,53,Post-reform
T043_F3,43,0.5,0.21771543086172343,True,53,Post-reform
T043_F4,43,0.4778881739010442,0.2181763527054108,True,53,Post-reform
T043_F5,43,0.5,0.2186372745490982,True,53,Post-reform
T044_F1,44,0.5,0.21909819639278555,True,53,Post-reform
T044_F2,44,0.5,0.21955911823647295,False,53,Post-reform
T044_F3,44,0.5,0.2200200400801603,True,53,Post-reform
T044_F4,44,0.47367455535824854,0.2204809619238477,True,53,Post-reform
T044_F5,44,0.5,0.22094188376753504,True,53,Post-reform
T045_F1,45,0.4719960675878154,0.22140280561122244,True,53,Post-reform
T045_F2,45,0.5,0.22186372745490981,True,53,Post-reform
T045_F3,45,0.5,0.2223246492985972,False,53,Post-reform
T045_F4,45,0.5,0.22278557114228456,True,53,Post-reform
T045_F5,45,0.5,0.22324649298597193,True,53,Post-reform
T046_F1,46,0.5,0.2237074148296593,True,53,Post-reform
T046_F2,46,0.46698440481875836,0.22416833667334668,True,53,Post-reform
T046_F3,46,0.5,0.22462925851703405,False,53,Post-reform
T046_F4,46,0.5,0.22509018036072143,True,53,Post-reform
T046_F5,46,0.5,0.22555110220440883,True,53,Post-reform
T047_F1,47,0.5,0.22601202404809617,False,53,Post-reform
T047_F2,47,0.5,0.22647294589178357,True,53,Post-reform
T047_F3,47,0.5,0.22693386773547092,True,53,Post-reform
T047_F4,47,0.5,0.22739478957915832,True,53,Post-reform
T047_F5,47,0.46035754691509523,0.22785571142284566,True,53,Post-reform
T048_F1,48,0.5,0.22831663326653306,False,53,Post-reform
T048_F2,48,0.5,0.22877755511022044,True,53,Post-reform
T048_F3,48,0.4578887314365934,0.2292384769539078,True,53,Post-reform
T048_F4,48,0.5,0.22969939879759518,True,53,Post-reform
T048_F5,48,0.5,0.23016032064128256,True,53,Post-reform
T049_F1,49,0.5,0.23062124248496993,True,53,Post-reform
T049_F2,49,0.4546107295072846,0.2310821643286573,True,53,Post-reform
T049_F3,49,0.5,0.23154308617234468,True,53,Post-reform
T049_F4,49,0.5,0.23200400801603205,False,53,Post-reform
T049_F5,49,0.5,0.23246492985971942,True,53,Post-reform
T050_F1,50,0.4513484097287743,0.2329258517034068,True,53,Post-reform
T050_F2,50,0.5,0.2333867735470942,False,53,Post-reform
T050_F3,50,0.5,0.23384769539078154,True,53,Post-reform
T050_F4,50,0.5,0.23430861723446894,True,53,Post-reform
T050_F5,50,0.5,0.2347695390781563,True,53,Post-reform
T051_F1,51,0.5,0.2352304609218437,False,53,Post-reform
T051_F2,51,0.5,0.23569138276553103,True,53,Post-reform
T051_F3,51,0.44567697219144636,0.23615230460921843,True,53,Post-reform
T051_F4,51,0.5,0.2366132264529058,True,53,Post-reform
T051_F5,51,0.5,0.23707414829659318,True,53,Post-reform
T052_F1,52,0.4432609729279646,0.23753507014028055,True,53,Post-reform
T052_F2,52,0.5,0.23799599198396792,True,53,Post-reform
T052_F3,52,0.5,0.2384569138276553,True,53,Post-reform
T052_F4,52,0.5,0.23891783567134267,True,53,Post-reform
T052_F5,52,0.5,0.23937875751503004,False,53,Post-reform
T053_F1,53,0.5,0.23983967935871742,False,53,Post-reform
T053_F2,53,0.5,0.24030060120240482,True,53,Post-reform
T053_F3,53,0.5,0.24076152304609216,True,53,Post-reform
T053_F4,53,0.5,0.24122244488977956,True,53,Post-reform
T053_F5,53,0.4360653947670946,0.2416833667334669,True,53,Post-reform
T054_F1,54,0.4352707270220554,0.2421442885771543,True,53,Post-reform
T054_F2,54,0.5,0.24260521042084165,True,53,Post-reform
T054_F3,54,0.5,0.24306613226452906,False,53,Post-reform
T054_F4,54,0.5,0.24352705410821643,True,53,Post-reform
T054_F5,54,0.5,0.2439879759519038,True,53,Post-reform
T055_F1,55,0.5,0.24444889779559117,True,53,Post-reform
T055_F2,55,0.4305229866939209,0.24490981963927855,True,53,Post-reform
T055_F3,55,0.5,0.24537074148296592,True,53,Post-reform
T055_F4,55,0.5,0.2458316633266533,True,53,Post-reform
T055_F5,55,0.5,0.24629258517034067,False,53,Post-reform
T056_F1,56,0.5,0.24675350701402804,True,53,Post-reform
T056_F2,56,0.5,0.2472144288577154,True,53,Post-reform
T056_F3,56,0.42580989666837077,0.24767535070140279,True,53,Post-reform
T056_F4,56,0.5,0.24813627254509016,False,53,Post-reform
T056_F5,56,0.5,0.24859719438877753,True,53,Post-reform
T057_F1,57,0.42346630586052014,0.24905811623246493,True,53,Post-reform
T057_F2,57,0.5,0.2495190380761523,True,53,Post-reform
T057_F3,57,0.5,0.24997995991983968,True,53,Post-reform
T057_F4,57,0.5,0.2504408817635271,False,53,Post-reform
T057_F5,57,0.5,0.2509018036072144,True,53,Post-reform
T058_F1,58,0.5,0.25136272545090177,True,53,Post-reform
T058_F2,58,0.5,0.25182364729458917,True,53,Post-reform
T058_F3,58,0.41803140261158706,0.25228456913827657,True,53,Post-reform
T058_F4,58,0.5,0.2527454909819639,False,53,Post-reform
T058_F5,58,0.5,0.25320641282565126,True,53,Post-reform
T059_F1,59,0.5,0.25366733466933866,False,53,Post-reform
T059_F2,59,0.5,0.25412825651302606,True,53,Post-reform
T059_F3,59,0.4141779338488661,0.2545891783567134,True,53,Post-reform
T059_F4,59,0.5,0.25505010020040075,True,53,Post-reform
T059_F5,59,0.5,0.25551102204408815,True,53,Post-reform
T060_F1,60,0.5,0.25597194388777555,True,53,Post-reform
T060_F2,60,0.5,0.2564328657314629,True,53,Post-reform
T060_F3,60,0.5,0.2568937875751503,False,53,Post-reform
T060_F4,60,0.40958512048703877,0.25735470941883765,True,53,Post-reform
T060_F5,60,0.5,0.25781563126252505,True,53,Post-reform
T061_F1,61,0.40806176212669065,0.25827655310621245,True,53,Post-reform
T061_F2,61,0.5,0.2587374749498998,False,53,Post-reform
T061_F3,61,0.5,0.25919839679358714,True,53,Post-reform
T061_F4,61,0.5,0.25965931863727454,True,53,Post-reform
T061_F5,61,0.5,0.26012024048096194,True,53,Post-reform
T062_F1,62,0.5,0.2605811623246493,True,53,Post-reform
T062_F2,62,0.5,0.26104208416833663,False,53,Post-reform
T062_F3,62,0.4027597593223966,0.26150300601202403,True,53,Post-reform
T062_F4,62,0.5,0.26196392785571143,True,53,Post-reform
T062_F5,62,0.5,0.2624248496993988,True,53,Post-reform
T063_F1,63,0.5,0.2628857715430861,True,53,Post-reform
T063_F2,63,0.5,0.2633466933867735,True,53,Post-reform
T063_F3,63,0.3990008669283076,0.2638076152304609,True,53,Post-reform
T063_F4,63,0.5,0.2642685370741483,False,53,Post-reform
T063_F5,63,0.5,0.26472945891783567,True,53,Post-reform
T064_F1,64,0.5,0.265190380761523,False,53,Post-reform
T064_F2,64,0.39601064808944564,0.2656513026052104,True,53,Post-reform
T064_F3,64,0.5,0.2661122244488978,True,53,Post-reform
T064_F4,64,0.5,0.26657314629258516,True,53,Post-reform
T064_F5,64,0.5,0.2670340681362725,True,53,Post-reform
T065_F1,65,0.5,0.2674949899799599,True,53,Post-reform
T065_F2,65,0.3922939316953106,0.2679559118236473,True,53,Post-reform
T065_F3,65,0.5,0.26841683366733465,True,53,Post-reform
T065_F4,65,0.5,0.268877755511022,True,53,Post-reform
T065_F5,65,0.5,0.2693386773547094,False,53,Post-reform
T066_F1,66,0.5,0.2697995991983968,True,53,Post-reform
T066_F2,66,0.38860054359381263,0.27026052104208415,True,53,Post-reform
T066_F3,66,0.5,0.2707214428857715,False,53,Post-reform
T066_F4,66,0.5,0.2711823647294589,True,53,Post-reform
T066_F5,66,0.5,0.2716432865731463,True,53,Post-reform
T067_F1,67,0.5,0.2721042084168337,True,53,Post-reform
T067_F2,67,0.5,0.27256513026052104,True,53,Post-reform
T067_F3,67,0.5,0.2730260521042084,True,53,Post-reform
T067_F4,67,0.3834688519502547,0.2734869739478958,True,53,Post-reform
T067_F5,67,0.5,0.2739478957915832,False,53,Post-reform
T068_F1,68,0.5,0.27440881763527053,False,53,Post-reform
T068_F2,68,0.3812834585017304,0.2748697394789579,True,53,Post-reform
T068_F3,68,0.5,0.2753306613226453,True,53,Post-reform
T068_F4,68,0.5,0.2757915831663327,True,53,Post-reform
T068_F5,68,0.5,0.27625250501002,True,53,Post-reform
T069_F1,69,0.37838253829027735,0.27671342685370737,True,53,Post-reform
T069_F2,69,0.5,0.27717434869739477,True,53,Post-reform
T069_F3,69,0.5,0.27763527054108217,True,53,Post-reform
T069_F4,69,0.5,0.2780961923847695,False,53,Post-reform
T069_F5,69,0.5,0.2785571142284569,True,53,Post-reform
T070_F1,70,0.5,0.27901803607214426,True,53,Post-reform
T070_F2,70,0.3740588052792061,0.27947895791583166,True,53,Post-reform
T070_F3,70,0.5,0.27993987975951906,True,53,Post-reform
T070_F4,70,0.5,0.2804008016032064,False,53,Post-reform
T070_F5,70,0.5,0.28086172344689375,True,53,Post-reform
T071_F1,71,0.5,0.28132264529058115,True,53,Post-reform
T071_F2,71,0.5,0.28178356713426855,False,53,Post-reform
T071_F3,71,0.36976813622893834,0.2822444889779559,True,53,Post-reform
T071_F4,71,0.5,0.28270541082164324,True,53,Post-reform
T071_F5,71,0.5,0.28316633266533064,True,53,Post-reform
T072_F1,72,0.5,0.28362725450901805,True,53,Post-reform
T072_F2,72,0.5,0.2840881763527054,True,53,Post-reform
T072_F3,72,0.36621774432194854,0.28454909819639274,True,53,Post-reform
T072_F4,72,0.5,0.28501002004008014,True,53,Post-reform
T072_F5,72,0.5,0.28547094188376754,False,53,Post-reform
T073_F1,73,0.5,0.2859318637274549,True,53,Post-reform
T073_F2,73,0.5,0.2863927855711423,False,53,Post-reform
T073_F3,73,0.5,0.28685370741482963,True,53,Post-reform
T073_F4,73,0.3619873629265836,0.28731462925851703,True,53,Post-reform
T073_F5,73,0.5,0.28777555110220443,True,53,Post-reform
T074_F1,74,0.3605845097040469,0.2882364729458918,True,53,Post-reform
T074_F2,74,0.5,0.2886973947895791,True,53,Post-reform
T074_F3,74,0.5,0.2891583166332665,True,53,Post-reform
T074_F4,74,0.5,0.2896192384769539,False,53,Post-reform
T074_F5,74,0.5,0.29008016032064127,True,53,Post-reform
T075_F1,75,0.5,0.2905410821643286,False,53,Post-reform
T075_F2,75,0.5,0.291002004008016,True,53,Post-reform
T075_F3,75,0.3557030719062416,0.2914629258517034,True,53,Post-reform
T075_F4,75,0.5,0.29192384769539076,True,53,Post-reform
T075_F5,75,0.5,0.2923847695390781,True,53,Post-reform
T076_F1,76,0.5,0.2928456913827655,True,53,Post-reform
T076_F2,76,0.35293356148905264,0.2933066132264529,True,53,Post-reform
T076_F3,76,0.5,0.2937675350701403,True,53,Post-reform
T076_F4,76,0.5,0.29422845691382765,True,53,Post-reform
T076_F5,76,0.5,0.294689378757515,False,53,Post-reform
T077_F1,77,0.5,0.2951503006012024,False,53,Post-reform
T077_F2,77,0.5,0.2956112224448898,True,53,Post-reform
T077_F3,77,0.5,0.29607214428857714,True,53,Post-reform
T077_F4,77,0.5,0.2965330661322645,True,53,Post-reform
T077_F5,77,0.34743774228462054,0.2969939879759519,True,53,Post-reform
T078_F1,78,0.5,0.2974549098196393,True,53,Post-reform
T078_F2,78,0.5,0.29791583166332664,True,53,Post-reform
T078_F3,78,0.5,0.298376753507014,True,53,Post-reform
T078_F4,78,0.5,0.2988376753507014,False,53,Post-reform
T078_F5,78,0.3440319981812827,0.2992985971943888,True,53,Post-reform
T079_F1,79,0.343353531248933,0.2997595190380761,True,53,Post-reform
T079_F2,79,0.5,0.3002204408817635,True,53,Post-reform
T079_F3,79,0.5,0.3006813627254509,False,53,Post-reform
T079_F4,79,0.5,0.3011422845691383,True,53,Post-reform
T079_F5,79,0.5,0.3016032064128257,True,53,Post-reform
T080_F1,80,0.34896793587174346,0.302064128256513,True,53,Post-reform
T080_F2,80,0.5,0.30252505010020037,True,53,Post-reform
T080_F3,80,0.5,0.30298597194388777,True,53,Post-reform
T080_F4,80,0.48518609238844296,0.30344689378757517,True,53,Post-reform
T080_F5,80,0.5,0.3039078156312625,False,53,Post-reform
T081_F1,81,0.33661785753462503,0.30436873747494986,True,53,Post-reform
T081_F2,81,0.5,0.30482965931863726,True,53,Post-reform
T081_F3,81,0.5,0.30529058116232466,True,53,Post-reform
T081_F4,81,0.5,0.305751503006012,True,53,Post-reform
T081_F5,81,0.5,0.30621242484969935,False,53,Post-reform
T082_F1,82,0.5,0.30667334669338675,False,53,Post-reform
T082_F2,82,0.5,0.30713426853707415,True,53,Post-reform
T082_F3,82,0.5,0.3075951903807615,True,53,Post-reform
T082_F4,82,0.3312931903542528,0.3080561122244489,True,53,Post-reform
T082_F5,82,0.5,0.30851703406813624,True,53,Post-reform
T083_F1,83,0.5,0.30897795591182364,True,53,Post-reform
T083_F2,83,0.5,0.30943887775551104,True,53,Post-reform
T083_F3,83,0.3286520439551087,0.3098997995991984,True,53,Post-reform
T083_F4,83,0.5,0.31036072144288573,True,53,Post-reform
T083_F5,83,0.5,0.31082164328657313,False,53,Post-reform
T084_F1,84,0.5,0.31128256513026054,False,53,Post-reform
T084_F2,84,0.3260249722137586,0.3117434869739479,True,53,Post-reform
T084_F3,84,0.5,0.3122044088176352,True,53,Post-reform
T084_F4,84,0.5,0.3126653306613226,True,53,Post-reform
T084_F5,84,0.5,0.31312625250501,True,53,Post-reform
T085_F1,85,0.32341193752802694,0.3135871743486974,True,53,Post-reform
T085_F2,85,0.5,0.3140480961923847,True,53,Post-reform
T085_F3,85,0.5,0.3145090180360721,True,53,Post-reform
T085_F4,85,0.5,0.3149699398797595,True,53,Post-reform
T085_F5,85,0.5,0.31543086172344686,False,53,Post-reform
T086_F1,86,0.3420541082164329,0.31589178356713427,True,53,Post-reform
T086_F2,86,0.5,0.3163527054108216,True,53,Post-reform
T086_F3,86,0.5,0.316813627254509,True,53,Post-reform
T086_F4,86,0.466113909323833,0.3172745490981964,True,53,Post-reform
T086_F5,86,0.5,0.31773547094188376,False,53,Post-reform
T087_F1,87,0.5,0.3181963927855711,True,53,Post-reform
T087_F2,87,0.5,0.3186573146292585,True,53,Post-reform
T087_F3,87,0.5,0.3191182364729459,False,53,Post-reform
T087_F4,87,0.3402104208416834,0.31957915831663325,True,53,Post-reform
T087_F5,87,0.4623453616702507,0.3200400801603206,True,53,Post-reform
T088_F1,88,0.5,0.320501002004008,True,53,Post-reform
T088_F2,88,0.3395190380761523,0.3209619238476954,True,53,Post-reform
T088_F3,88,0.5,0.32142284569138274,True,53,Post-reform
T088_F4,88,0.45984149452329554,0.3218837675350701,True,53,Post-reform
T088_F5,88,0.5,0.3223446893787575,False,53,Post-reform
T089_F1,89,0.5,0.3228056112224449,True,53,Post-reform
T089_F2,89,0.5,0.3232665330661323,False,53,Post-reform
T089_F3,89,0.5,0.32372745490981963,True,53,Post-reform
T089_F4,89,0.3379058116232465,0.324188376753507,True,53,Post-reform
T089_F5,89,0.4560984407360128,0.3246492985971944,True,53,Post-reform
T090_F1,90,0.5,0.3251102204408818,True,53,Post-reform
T090_F2,90,0.5,0.3255711422845691,True,53,Post-reform
T090_F3,90,0.306138241500636,0.32603206412825647,True,53,Post-reform
T090_F4,90,0.5,0.32649298597194387,False,53,Post-reform
T090_F5,90,0.5,0.3269539078156313,True,53,Post-reform
T091_F1,91,0.5,0.3274148296593186,True,53,Post-reform
T091_F2,91,0.5,0.32787575150300596,True,53,Post-reform
T091_F3,91,0.5,0.32833667334669336,False,53,Post-reform
T091_F4,91,0.3356012024048096,0.32879759519038076,True,53,Post-reform
T091_F5,91,0.4498940095789411,0.3292585170340681,True,53,Post-reform
T092_F1,92,0.4492759034009781,0.32971943887775546,True,53,Post-reform
T092_F2,92,0.5,0.33018036072144286,True,53,Post-reform
T092_F3,92,0.33467935871743487,0.33064128256513026,True,53,Post-reform
T092_F4,92,0.5,0.33110220440881766,True,53,Post-reform
T092_F5,92,0.5,0.331563126252505,False,53,Post-reform
T093_F1,93,0.5,0.33202404809619235,False,53,Post-reform
T093_F2,93,0.5,0.33248496993987975,True,53,Post-reform
T093_F3,93,0.3335270541082164,0.33294589178356715,True,53,Post-reform
T093_F4,93,0.4443463502970537,0.3334068136272545,True,53,Post-reform
T093_F5,93,0.5,0.33386773547094184,True,53,Post-reform
T094_F1,94,0.5,0.33432865731462924,False,53,Post-reform
T094_F2,94,0.5,0.33478957915831664,True,53,Post-reform
T094_F3,94,0.5,0.335250501002004,True,53,Post-reform
T094_F4,94,0.2931367244455826,0.33571142284569133,True,53,Post-reform
T094_F5,94,0.5,0.33617234468937873,True,53,Post-reform
T095_F1,95,0.5,0.33663326653306613,True,53,Post-reform
T095_F2,95,0.5,0.3370941883767535,False,53,Post-reform
T095_F3,95,0.4388331077346708,0.3375551102204409,True,53,Post-reform
T095_F4,95,0.5,0.3380160320641282,True,53,Post-reform
T095_F5,95,0.3307615230460922,0.3384769539078156,True,53,Post-reform
T096_F1,96,0.5,0.338937875751503,False,53,Post-reform
T096_F2,96,0.5,0.33939879759519037,True,53,Post-reform
T096_F3,96,0.33007014028056114,0.3398597194388777,True,53,Post-reform
T096_F4,96,0.43517673309280713,0.3403206412825651,True,53,Post-reform
T096_F5,96,0.5,0.3407815631262525,True,53,Post-reform
T097_F1,97,0.3293787575150301,0.34124248496993986,True,53,Post-reform
T097_F2,97,0.5,0.3417034068136272,True,53,Post-reform
T097_F3,97,0.5,0.3421643286573146,False,53,Post-reform
T097_F4,97,0.43214143891330803,0.342625250501002,True,53,Post-reform
T097_F5,97,0.5,0.34308617234468936,True,53,Post-reform
T098_F1,98,0.5,0.3435470941883767,True,53,Post-reform
T098_F2,98,0.43032536117886855,0.3440080160320641,True,53,Post-reform
T098_F3,98,0.5,0.3444689378757515,False,53,Post-reform
T098_F4,98,0.3275350701402806,0.34492985971943885,True,53,Post-reform
T098_F5,98,0.5,0.34539078156312625,True,53,Post-reform
T099_F1,99,0.5,0.3458517034068136,True,53,Post-reform
T099_F2,99,0.42730706291023596,0.346312625250501,True,53,Post-reform
T099_F3,99,0.5,0.3467735470941884,True,53,Post-reform
T099_F4,99,0.32638276553106216,0.34723446893787574,True,53,Post-reform
T099_F5,99,0.5,0.3476953907815631,False,53,Post-reform
T100_F1,100,0.32592184368737476,0.3481563126252505,True,53,Post-reform
T100_F2,100,0.5,0.3486172344689379,True,53,Post-reform
T100_F3,100,0.4236991266143416,0.34907815631262523,True,53,Post-reform
T100_F4,100,0.5,0.3495390781563126,True,53,Post-reform
T100_F5,100,0.5,0.35,False,53,Post-reform
T001_F1,1,0.5996951901897652,0.12,True,54,Post-reform
T001_F2,1,0.5,0.12046092184368737,False,54,Post-reform
T001_F3,1,0.5,0.12092184368737474,True,54,Post-reform
T001_F4,1,0.5,0.12138276553106211,True,54,Post-reform
T001_F5,1,0.5,0.12184368737474949,True,54,Post-reform
T002_F1,2,0.5,0.12230460921843687,True,54,Post-reform
T002_F2,2,0.5921921264048086,0.12276553106212425,True,54,Post-reform
T002_F3,2,0.5,0.12322645290581162,False,54,Post-reform
T002_F4,2,0.5,0.123687374749499,True,54,Post-reform
T002_F5,2,0.5,0.12414829659318637,True,54,Post-reform
T003_F1,3,0.5,0.12460921843687374,False,54,Post-reform
T003_F2,3,0.5859935432599455,0.12507014028056113,True,54,Post-reform
T003_F3,3,0.5,0.1255310621242485,True,54,Post-reform
T003_F4,3,0.5,0.12599198396793587,True,54,Post-reform
T003_F5,3,0.5,0.12645290581162325,True,54,Post-reform
T004_F1,4,0.5,0.12691382765531062,True,54,Post-reform
T004_F2,4,0.5,0.127374749498998,True,54,Post-reform
T004_F3,4,0.5,0.12783567134268536,False,54,Post-reform
T004_F4,4,0.5773974350027491,0.12829659318637274,True,54,Post-reform
T004_F5,4,0.5,0.1287575150300601,True,54,Post-reform
T005_F1,5,0.5749588695821489,0.12921843687374748,True,54,Post-reform
T005_F2,5,0.5,0.12967935871743486,False,54,Post-reform
T005_F3,5,0.5,0.13014028056112223,True,54,Post-reform
T005_F4,5,0.5,0.1306012024048096,True,54,Post-reform
T005_F5,5,0.5,0.131062124248497,True,54,Post-reform
T006_F1,6,0.5688962494847309,0.13152304609218438,True,54,Post-reform
T006_F2,6,0.5,0.13198396793587175,True,54,Post-reform
T006_F3,6,0.5,0.13244488977955912,False,54,Post-reform
T006_F4,6,0.5,0.1329058116232465,True,54,Post-reform
T006_F5,6,0.5,0.13336673346693387,True,54,Post-reform
T007_F1,7,0.5,0.13382765531062124,True,54,Post-reform
T007_F2,7,0.5,0.1342885771543086,False,54,Post-reform
T007_F3,7,0.5,0.134749498997996,True,54,Post-reform
T007_F4,7,0.5,0.13521042084168336,True,54,Post-reform
T007_F5,7,0.5581045036820209,0.13567134268537073,True,54,Post-reform
T008_F1,8,0.5569149707070881,0.1361322645290581,True,54,Post-reform
T008_F2,8,0.5,0.13659318637274548,True,54,Post-reform
T008_F3,8,0.5,0.13705410821643285,True,54,Post-reform
T008_F4,8,0.5,0.13751503006012022,False,54,Post-reform
T008_F5,8,0.5,0.13797595190380763,True,54,Post-reform
T009_F1,9,0.5,0.13843687374749497,False,54,Post-reform
T009_F2,9,0.5498176548692412,0.13889779559118237,True,54,Post-reform
T009_F3,9,0.5,0.13935871743486974,True,54,Post-reform
T009_F4,9,0.5,0.13981963927855712,True,54,Post-reform
T009_F5,9,0.5,0.1402805611222445,True,54,Post-reform
T010_F1,10,0.5451239452617451,0.14074148296593186,True,54,Post-reform
T010_F2,10,0.5,0.14120240480961924,True,54,Post-reform
T010_F3,10,0.5,0.1416633266533066,True,54,Post-reform
T010_F4,10,0.5,0.14212424849699398,False,54,Post-reform
T010_F5,10,0.5,0.14258517034068136,True,54,Post-reform
T011_F1,11,0.5392991443685203,0.14304609218436873,True,54,Post-reform
T011_F2,11,0.5,0.1435070140280561,True,54,Post-reform
T011_F3,11,0.5,0.14396793587174347,True,54,Post-reform
T011_F4,11,0.5,0.14442885771543085,False,54,Post-reform
T011_F5,11,0.5,0.14488977955911822,True,54,Post-reform
T012_F1,12,0.5,0.1453507014028056,True,54,Post-reform
T012_F2,12,0.5,0.145811623246493,False,54,Post-reform
T012_F3,12,0.5,0.14627254509018034,True,54,Post-reform
T012_F4,12,0.5300767124826471,0.14673346693386774,True,54,Post-reform
T012_F5,12,0.5,0.1471943887775551,True,54,Post-reform
T013_F1,13,0.5277897058245408,0.14765531062124249,True,54,Post-reform
T013_F2,13,0.5,0.14811623246492986,True,54,Post-reform
T013_F3,13,0.5,0.14857715430861723,False,54,Post-reform
T013_F4,13,0.5,0.1490380761523046,True,54,Post-reform
T013_F5,13,0.5,0.14949899799599198,True,54,Post-reform
T014_F1,14,0.5,0.14995991983967935,True,54,Post-reform
T014_F2,14,0.5209730723941928,0.15042084168336672,True,54,Post-reform
T014_F3,14,0.5,0.1508817635270541,True,54,Post-reform
T014_F4,14,0.5,0.15134268537074147,False,54,Post-reform
T014_F5,14,0.5,0.15180360721442884,True,54,Post-reform
T015_F1,15,0.5,0.15226452905811622,False,54,Post-reform
T015_F2,15,0.5,0.15272545090180362,True,54,Post-reform
T015_F3,15,0.5,0.15318637274549096,True,54,Post-reform
T015_F4,15,0.5,0.15364729458917836,True,54,Post-reform
T015_F5,15,0.5119871996119157,0.1541082164328657,True,54,Post-reform
T016_F1,16,0.5,0.1545691382765531,True,54,Post-reform
T016_F2,16,0.5097590129228285,0.15503006012024048,True,54,Post-reform
T016_F3,16,0.5,0.15549098196392785,True,54,Post-reform
T016_F4,16,0.5,0.15595190380761523,False,54,Post-reform
T016_F5,16,0.5,0.1564128256513026,True,54,Post-reform
T017_F1,17,0.505324466026633,0.15687374749498997,True,54,Post-reform
T017_F2,17,0.5,0.15733466933867735,True,54,Post-reform
T017_F3,17,0.5,0.15779559118236472,True,54,Post-reform
T017_F4,17,0.5,0.1582565130260521,True,54,Post-reform
T017_F5,17,0.5,0.15871743486973947,False,54,Post-reform
T018_F1,18,0.5,0.15917835671342684,False,54,Post-reform
T018_F2,18,0.49872697398193905,0.15963927855711424,True,54,Post-reform
T018_F3,18,0.5,0.16010020040080158,True,54,Post-reform
T018_F4,18,0.5,0.16056112224448899,True,54,Post-reform
T018_F5,18,0.5,0.16102204408817633,True,54,Post-reform
T019_F1,19,0.5,0.16148296593186373,True,54,Post-reform
T019_F2,19,0.5,0.1619438877755511,True,54,Post-reform
T019_F3,19,0.5,0.16240480961923848,False,54,Post-reform
T019_F4,19,0.5,0.16286573146292585,True,54,Post-reform
T019_F5,19,0.49003106643311767,0.16332665330661322,True,54,Post-reform
T020_F1,20,0.5,0.1637875751503006,True,54,Post-reform
T020_F2,20,0.5,0.16424849699398797,True,54,Post-reform
T020_F3,20,0.5,0.16470941883767534,False,54,Post-reform
T020_F4,20,0.5,0.16517034068136272,True,54,Post-reform
T020_F5,20,0.48465418865607607,0.1656312625250501,True,54,Post-reform
T021_F1,21,0.5,0.16609218436873746,True,54,Post-reform
T021_F2,21,0.48251587495009407,0.16655310621242483,True,54,Post-reform
T021_F3,21,0.5,0.1670140280561122,False,54,Post-reform
T021_F4,21,0.5,0.1674749498997996,True,54,Post-reform
T021_F5,21,0.5,0.16793587174348695,True,54,Post-reform
T022_F1,22,0.5,0.16839679358717435,True,54,Post-reform
T022_F2,22,0.5,0.1688577154308617,True,54,Post-reform
T022_F3,22,0.5,0.1693186372745491,False,54,Post-reform
T022_F4,22,0.4750874572904078,0.16977955911823647,True,54,Post-reform
T022_F5,22,0.5,0.17024048096192385,True,54,Post-reform
T023_F1,23,0.5,0.17070140280561122,True,54,Post-reform
T023_F2,23,0.5,0.1711623246492986,False,54,Post-reform
T023_F3,23,0.5,0.17162324649298596,True,54,Post-reform
T023_F4,23,0.5,0.17208416833667334,True,54,Post-reform
T023_F5,23,0.468788798683145,0.1725450901803607,True,54,Post-reform
T024_F1,24,0.5,0.17300601202404808,True,54,Post-reform
T024_F2,24,0.46670323072251546,0.17346693386773546,True,54,Post-reform
